법정동코드,기준연월,시도명,시군구명,읍면동명,계
2611012000,2024-12-31,부산광역시,중구,보수동1가,5630
2611012100,2024-12-31,부산광역시,중구,보수동2가,2261
2611012200,2024-12-31,부산광역시,중구,보수동3가,2159
2611012300,2024-12-31,부산광역시,중구,부평동1가,660
2611012400,2024-12-31,부산광역시,중구,부평동2가,1008
2611012500,2024-12-31,부산광역시,중구,부평동3가,640
2611012600,2024-12-31,부산광역시,중구,부평동4가,1770
2611012700,2024-12-31,부산광역시,중구,신창동1가,326
2611012800,2024-12-31,부산광역시,중구,신창동2가,180
2611012900,2024-12-31,부산광역시,중구,신창동3가,81
2611013000,2024-12-31,부산광역시,중구,신창동4가,67
2611013100,2024-12-31,부산광역시,중구,창선동1가,24
2611013200,2024-12-31,부산광역시,중구,창선동2가,75
2611013300,2024-12-31,부산광역시,중구,광복동1가,59
2611013400,2024-12-31,부산광역시,중구,광복동2가,23
2611013500,2024-12-31,부산광역시,중구,광복동3가,24
2611013600,2024-12-31,부산광역시,중구,남포동1가,58
2611013700,2024-12-31,부산광역시,중구,남포동2가,57
2611013800,2024-12-31,부산광역시,중구,남포동3가,7
2611013900,2024-12-31,부산광역시,중구,남포동4가,177
2611014000,2024-12-31,부산광역시,중구,남포동5가,202
2611014100,2024-12-31,부산광역시,중구,남포동6가,298
2614010100,2024-12-31,부산광역시,서구,동대신동1가,5174
2614010200,2024-12-31,부산광역시,서구,동대신동2가,6461
2614010300,2024-12-31,부산광역시,서구,동대신동3가,7055
2614010400,2024-12-31,부산광역시,서구,서대신동1가,5495
2614010500,2024-12-31,부산광역시,서구,서대신동2가,9274
2614010600,2024-12-31,부산광역시,서구,서대신동3가,14363
2614010700,2024-12-31,부산광역시,서구,부용동1가,1585
2614010800,2024-12-31,부산광역시,서구,부용동2가,1169
2614010900,2024-12-31,부산광역시,서구,부민동1가,1254
2614011000,2024-12-31,부산광역시,서구,부민동2가,280
2614011100,2024-12-31,부산광역시,서구,부민동3가,2982
2614011200,2024-12-31,부산광역시,서구,토성동1가,2689
2614011300,2024-12-31,부산광역시,서구,토성동2가,949
2614011400,2024-12-31,부산광역시,서구,토성동3가,633
2614011500,2024-12-31,부산광역시,서구,아미동1가,268
2614011600,2024-12-31,부산광역시,서구,아미동2가,6055
2614011700,2024-12-31,부산광역시,서구,토성동4가,313
2614011800,2024-12-31,부산광역시,서구,토성동5가,1854
2614011900,2024-12-31,부산광역시,서구,초장동,3706
2614012000,2024-12-31,부산광역시,서구,충무동1가,1391
2614012100,2024-12-31,부산광역시,서구,충무동2가,1060
2614012200,2024-12-31,부산광역시,서구,충무동3가,623
2614012300,2024-12-31,부산광역시,서구,남부민동,12036
2614012400,2024-12-31,부산광역시,서구,암남동,16519
2617010100,2024-12-31,부산광역시,동구,초량동,27638
2617010200,2024-12-31,부산광역시,동구,수정동,20852
2617010300,2024-12-31,부산광역시,동구,좌천동,13037
2617010400,2024-12-31,부산광역시,동구,범일동,24384
2620010100,2024-12-31,부산광역시,영도구,대교동1가,1126
2620010200,2024-12-31,부산광역시,영도구,대교동2가,1344
2620010300,2024-12-31,부산광역시,영도구,대평동1가,1682
2620010400,2024-12-31,부산광역시,영도구,대평동2가,304
2620010500,2024-12-31,부산광역시,영도구,남항동1가,2882
2620010600,2024-12-31,부산광역시,영도구,남항동2가,1006
2620010700,2024-12-31,부산광역시,영도구,남항동3가,1618
2620010800,2024-12-31,부산광역시,영도구,영선동1가,1140
2620010900,2024-12-31,부산광역시,영도구,영선동2가,2472
2620011000,2024-12-31,부산광역시,영도구,영선동3가,1562
2620011100,2024-12-31,부산광역시,영도구,영선동4가,5678
2620011200,2024-12-31,부산광역시,영도구,신선동1가,1715
2620011300,2024-12-31,부산광역시,영도구,신선동2가,3274
2620011400,2024-12-31,부산광역시,영도구,신선동3가,1818
2620011500,2024-12-31,부산광역시,영도구,봉래동1가,1351
2620011600,2024-12-31,부산광역시,영도구,봉래동2가,2957
2620011700,2024-12-31,부산광역시,영도구,봉래동3가,1820
2620011800,2024-12-31,부산광역시,영도구,봉래동4가,4869
2620011900,2024-12-31,부산광역시,영도구,봉래동5가,2373
2620012000,2024-12-31,부산광역시,영도구,청학동,21425
2620012100,2024-12-31,부산광역시,영도구,동삼동,41321
2623010100,2024-12-31,부산광역시,부산진구,양정동,33560
2623010200,2024-12-31,부산광역시,부산진구,전포동,43512
2623010300,2024-12-31,부산광역시,부산진구,부전동,21877
2623010400,2024-12-31,부산광역시,부산진구,범천동,33297
2623010500,2024-12-31,부산광역시,부산진구,범전동,4558
2623010600,2024-12-31,부산광역시,부산진구,연지동,25559
2623010700,2024-12-31,부산광역시,부산진구,초읍동,21753
2623010800,2024-12-31,부산광역시,부산진구,부암동,44217
2623010900,2024-12-31,부산광역시,부산진구,당감동,42447
2623011000,2024-12-31,부산광역시,부산진구,가야동,34284
2623011100,2024-12-31,부산광역시,부산진구,개금동,54217
2626010100,2024-12-31,부산광역시,동래구,명장동,26752
2626010200,2024-12-31,부산광역시,동래구,안락동,39035
2626010300,2024-12-31,부산광역시,동래구,칠산동,2887
2626010400,2024-12-31,부산광역시,동래구,낙민동,19819
2626010500,2024-12-31,부산광역시,동래구,복천동,5305
2626010600,2024-12-31,부산광역시,동래구,수안동,10702
2626010700,2024-12-31,부산광역시,동래구,명륜동,26076
2626010800,2024-12-31,부산광역시,동래구,온천동,90947
2626010900,2024-12-31,부산광역시,동래구,사직동,52847
2629010600,2024-12-31,부산광역시,남구,대연동,97123
2629010700,2024-12-31,부산광역시,남구,용호동,79910
2629010800,2024-12-31,부산광역시,남구,용당동,7668
2629010900,2024-12-31,부산광역시,남구,문현동,43628
2629011000,2024-12-31,부산광역시,남구,우암동,11945
2629011100,2024-12-31,부산광역시,남구,감만동,14224
2632010100,2024-12-31,부산광역시,북구,금곡동,34752
2632010200,2024-12-31,부산광역시,북구,화명동,84088
2632010300,2024-12-31,부산광역시,북구,만덕동,59275
2632010400,2024-12-31,부산광역시,북구,덕천동,33834
2632010500,2024-12-31,부산광역시,북구,구포동,55743
2635010100,2024-12-31,부산광역시,해운대구,반송동,32489
2635010200,2024-12-31,부산광역시,해운대구,석대동,286
2635010300,2024-12-31,부산광역시,해운대구,반여동,68709
2635010400,2024-12-31,부산광역시,해운대구,재송동,58350
2635010500,2024-12-31,부산광역시,해운대구,우동,81027
2635010600,2024-12-31,부산광역시,해운대구,중동,42257
2635010700,2024-12-31,부산광역시,해운대구,좌동,84144
2635010800,2024-12-31,부산광역시,해운대구,송정동,9142
2638010100,2024-12-31,부산광역시,사하구,괴정동,58527
2638010200,2024-12-31,부산광역시,사하구,당리동,23630
2638010300,2024-12-31,부산광역시,사하구,하단동,45654
2638010400,2024-12-31,부산광역시,사하구,신평동,32210
2638010500,2024-12-31,부산광역시,사하구,장림동,37826
2638010600,2024-12-31,부산광역시,사하구,다대동,60667
2638010700,2024-12-31,부산광역시,사하구,구평동,12279
2638010800,2024-12-31,부산광역시,사하구,감천동,21698
2641010100,2024-12-31,부산광역시,금정구,두구동,1540
2641010200,2024-12-31,부산광역시,금정구,노포동,720
2641010300,2024-12-31,부산광역시,금정구,청룡동,8469
2641010400,2024-12-31,부산광역시,금정구,남산동,25817
2641010500,2024-12-31,부산광역시,금정구,선동,476
2641010600,2024-12-31,부산광역시,금정구,오륜동,213
2641010700,2024-12-31,부산광역시,금정구,구서동,48954
2641010800,2024-12-31,부산광역시,금정구,장전동,43581
2641010900,2024-12-31,부산광역시,금정구,부곡동,49993
2641011000,2024-12-31,부산광역시,금정구,서동,22338
2641011100,2024-12-31,부산광역시,금정구,금사동,4533
2641011200,2024-12-31,부산광역시,금정구,회동동,2396
2641011300,2024-12-31,부산광역시,금정구,금성동,902
2644010100,2024-12-31,부산광역시,강서구,대저1동,5655
2644010200,2024-12-31,부산광역시,강서구,대저2동,6170
2644010300,2024-12-31,부산광역시,강서구,강동동,6662
2644010400,2024-12-31,부산광역시,강서구,명지동,84195
2644010500,2024-12-31,부산광역시,강서구,죽림동,349
2644010600,2024-12-31,부산광역시,강서구,식만동,429
2644010700,2024-12-31,부산광역시,강서구,죽동동,389
2644010800,2024-12-31,부산광역시,강서구,봉림동,915
2644010900,2024-12-31,부산광역시,강서구,송정동,1378
2644011000,2024-12-31,부산광역시,강서구,화전동,3548
2644011100,2024-12-31,부산광역시,강서구,녹산동,1141
2644011200,2024-12-31,부산광역시,강서구,생곡동,529
2644011300,2024-12-31,부산광역시,강서구,구랑동,52
2644011400,2024-12-31,부산광역시,강서구,지사동,10059
2644011500,2024-12-31,부산광역시,강서구,미음동,71
2644011600,2024-12-31,부산광역시,강서구,범방동,995
2644011700,2024-12-31,부산광역시,강서구,신호동,15946
2644011800,2024-12-31,부산광역시,강서구,동선동,1046
2644011900,2024-12-31,부산광역시,강서구,성북동,1072
2644012000,2024-12-31,부산광역시,강서구,눌차동,717
2644012100,2024-12-31,부산광역시,강서구,천성동,781
2644012200,2024-12-31,부산광역시,강서구,대항동,690
2647010100,2024-12-31,부산광역시,연제구,거제동,71344
2647010200,2024-12-31,부산광역시,연제구,연산동,141245
2650010100,2024-12-31,부산광역시,수영구,망미동,35393
2650010200,2024-12-31,부산광역시,수영구,수영동,13734
2650010300,2024-12-31,부산광역시,수영구,민락동,27328
2650010400,2024-12-31,부산광역시,수영구,광안동,65375
2650010500,2024-12-31,부산광역시,수영구,남천동,30088
2653010100,2024-12-31,부산광역시,사상구,삼락동,5012
2653010200,2024-12-31,부산광역시,사상구,모라동,34854
2653010300,2024-12-31,부산광역시,사상구,덕포동,23537
2653010400,2024-12-31,부산광역시,사상구,괘법동,24292
2653010500,2024-12-31,부산광역시,사상구,감전동,11671
2653010600,2024-12-31,부산광역시,사상구,주례동,49459
2653010700,2024-12-31,부산광역시,사상구,학장동,25994
2653010800,2024-12-31,부산광역시,사상구,엄궁동,23816
2671025021,2024-12-31,부산광역시,기장군,기장읍,7840
2671025022,2024-12-31,부산광역시,기장군,기장읍,10222
2671025023,2024-12-31,부산광역시,기장군,기장읍,112
2671025024,2024-12-31,부산광역시,기장군,기장읍,1361
2671025025,2024-12-31,부산광역시,기장군,기장읍,3038
2671025026,2024-12-31,부산광역시,기장군,기장읍,13553
2671025027,2024-12-31,부산광역시,기장군,기장읍,8114
2671025028,2024-12-31,부산광역시,기장군,기장읍,1288
2671025029,2024-12-31,부산광역시,기장군,기장읍,460
2671025030,2024-12-31,부산광역시,기장군,기장읍,184
2671025031,2024-12-31,부산광역시,기장군,기장읍,133
2671025032,2024-12-31,부산광역시,기장군,기장읍,171
2671025033,2024-12-31,부산광역시,기장군,기장읍,658
2671025034,2024-12-31,부산광역시,기장군,기장읍,3967
2671025300,2024-12-31,부산광역시,기장군,장안읍,1
2671025321,2024-12-31,부산광역시,기장군,장안읍,1622
2671025324,2024-12-31,부산광역시,기장군,장안읍,194
2671025325,2024-12-31,부산광역시,기장군,장안읍,308
2671025326,2024-12-31,부산광역시,기장군,장안읍,232
2671025327,2024-12-31,부산광역시,기장군,장안읍,196
2671025328,2024-12-31,부산광역시,기장군,장안읍,347
2671025329,2024-12-31,부산광역시,기장군,장안읍,405
2671025330,2024-12-31,부산광역시,기장군,장안읍,1052
2671025331,2024-12-31,부산광역시,기장군,장안읍,289
2671025332,2024-12-31,부산광역시,기장군,장안읍,471
2671025333,2024-12-31,부산광역시,기장군,장안읍,539
2671025334,2024-12-31,부산광역시,기장군,장안읍,2951
2671025621,2024-12-31,부산광역시,기장군,정관읍,7132
2671025622,2024-12-31,부산광역시,기장군,정관읍,5972
2671025623,2024-12-31,부산광역시,기장군,정관읍,238
2671025624,2024-12-31,부산광역시,기장군,정관읍,328
2671025625,2024-12-31,부산광역시,기장군,정관읍,11023
2671025626,2024-12-31,부산광역시,기장군,정관읍,125
2671025627,2024-12-31,부산광역시,기장군,정관읍,28315
2671025628,2024-12-31,부산광역시,기장군,정관읍,24742
2671025629,2024-12-31,부산광역시,기장군,정관읍,152
2671025630,2024-12-31,부산광역시,기장군,정관읍,456
2671025921,2024-12-31,부산광역시,기장군,일광읍,21444
2671025922,2024-12-31,부산광역시,기장군,일광읍,5067
2671025923,2024-12-31,부산광역시,기장군,일광읍,409
2671025924,2024-12-31,부산광역시,기장군,일광읍,427
2671025925,2024-12-31,부산광역시,기장군,일광읍,304
2671025926,2024-12-31,부산광역시,기장군,일광읍,283
2671025927,2024-12-31,부산광역시,기장군,일광읍,465
2671025928,2024-12-31,부산광역시,기장군,일광읍,280
2671025929,2024-12-31,부산광역시,기장군,일광읍,83
2671025930,2024-12-31,부산광역시,기장군,일광읍,481
2671025931,2024-12-31,부산광역시,기장군,일광읍,349
2671025932,2024-12-31,부산광역시,기장군,일광읍,123
2671025933,2024-12-31,부산광역시,기장군,일광읍,314
2671033021,2024-12-31,부산광역시,기장군,철마면,265
2671033022,2024-12-31,부산광역시,기장군,철마면,324
2671033023,2024-12-31,부산광역시,기장군,철마면,90
2671033024,2024-12-31,부산광역시,기장군,철마면,546
2671033025,2024-12-31,부산광역시,기장군,철마면,418
2671033026,2024-12-31,부산광역시,기장군,철마면,248
2671033027,2024-12-31,부산광역시,기장군,철마면,282
2671033028,2024-12-31,부산광역시,기장군,철마면,146
2671033029,2024-12-31,부산광역시,기장군,철마면,4352
2671033030,2024-12-31,부산광역시,기장군,철마면,270
2671033031,2024-12-31,부산광역시,기장군,철마면,465
2711010100,2024-12-31,대구광역시,중구,동인동1가,2573
2711010200,2024-12-31,대구광역시,중구,동인동2가,1074
