시도명,시군구명,법정동명,법정동코드,법정동코드8,기준연월,청년연령기준,총인구수,청년인구수,청년비율,청년비율_norm,총가구수,1인가구수,1인가구비율,1인가구비율_norm,기초수급가구수,기초수급가구비율,기초수급가구비율_norm,concentration_index,concentration_rank,cluster_id,cluster_label,neighbor_count,spatial_lag_ci_centered,local_moran_i,lisa_p_value,lisa_cluster,연결된_행정동수
서울특별시,성동구,사근동,1120010600,11200106,2024,20-39세,1631,888,0.5444512568976089,0.8383501418545859,1054,752,0.713472485768501,0.9074841982811623,29,0.0275142314990512,0.07703984819734337,0.5926317560025239,41,0,청년 밀집형,5,0.03830921191428436,0.007497230146524816,0.555,Not significant,1
서울특별시,성북구,안암동1가,1129012100,11290121,2024,20-39세,3817,1942,0.5087765260675924,0.7834179229037294,2478,1754,0.7078288942695722,0.9003059675729167,97,0.0391444713478611,0.1096045197740111,0.5826496452090842,42,0,청년 밀집형,6,0.08694037176803056,0.016146648706620026,0.15,Not significant,1
서울특별시,성북구,안암동3가,1129012300,11290123,2024,20-39세,4040,2055,0.5086633663366337,0.7832436786985786,2623,1856,0.7075867327487609,0.8999979560406552,103,0.0392680137247426,0.10995043842927929,0.5826173278069467,43,0,청년 밀집형,5,0.1141991467769266,0.0212054837615448,0.073,Not significant,1
서울특별시,성북구,안암동5가,1129012500,11290125,2024,20-39세,4077,2074,0.5087073828795683,0.7833114557025723,2647,1873,0.7075935020778239,0.9000065661262299,103,0.0389119758216849,0.10895353230071773,0.5822947156390204,44,0,청년 밀집형,8,0.10477086777085337,0.019420959139250377,0.038,HH,1
서울특별시,성북구,안암동4가,1129012400,11290124,2024,20-39세,966,492,0.5093167701863354,0.7842497948625986,627,444,0.7081339712918661,0.9006940029667303,24,0.0382775119617224,0.10717703349282275,0.5822075908144164,45,0,청년 밀집형,6,0.09003656729522332,0.016681876030624702,0.127,Not significant,1
서울특별시,성북구,안암동2가,1129012200,11290122,2024,20-39세,2349,1195,0.5087271179225202,0.7833418438701975,1525,1079,0.7075409836065574,0.8999397665176354,59,0.0386885245901639,0.10832786885245893,0.5820663294082205,46,0,청년 밀집형,4,0.14123668312164678,0.026148225811472674,0.057,Not significant,1
서울특별시,성동구,용답동,1120012200,11200122,2024,20-39세,6690,2733,0.4085201793721973,0.629042445927443,3840,2406,0.6265625,0.7969411285329254,452,0.1177083333333333,0.3295833333333333,0.5746013613011492,47,0,청년 밀집형,7,0.0497730618966848,0.008843312760469384,0.362,Not significant,1
서울특별시,서대문구,대현동,1141011200,11410112,2024,20-39세,9881,5036,0.5096650136625848,0.7847860227875321,6172,4210,0.6821127673363577,0.8675969573470383,217,0.0351587815942968,0.09844458846403105,0.5694098011421584,48,0,청년 밀집형,7,0.11022074504303665,0.019010996342198102,0.054,Not significant,2
서울특별시,종로구,종로4가,1111016100,11110161,2024,20-39세,21,6,0.2857142857142857,0.43994500687414073,13,9,0.6923076923076923,0.8805641473910705,2,0.1538461538461538,0.4307692307692307,0.5689192273925011,49,2,저소득 밀집형,6,0.12691605144092874,0.021828359621913065,0.033,HH,1
서울특별시,구로구,가리봉동,1153010300,11530103,2024,20-39세,8737,3082,0.3527526610964862,0.5431712016883776,5223,3379,0.6469461995022018,0.8228676857159052,668,0.1278958452996362,0.35810836683898145,0.5623081546993471,50,0,청년 밀집형,3,0.0982912414828238,0.016255352692620746,0.249,Not significant,1
서울특별시,동대문구,회기동,1123010800,11230108,2024,20-39세,10229,4868,0.475901847687946,0.732797245783714,6548,4475,0.68341478313989,0.869253025087822,292,0.0445937690897984,0.12486255345143554,0.560956837258649,51,0,청년 밀집형,7,0.021711301074029316,0.0035612644437053214,0.703,Not significant,1
서울특별시,중구,입정동,1114015600,11140156,2024,20-39세,1559,673,0.431686978832585,0.6647148580449252,1017,663,0.6519174041297935,0.8291906900867078,75,0.0737463126843657,0.206489675516224,0.5536787937724146,52,0,청년 밀집형,5,0.08088822360844991,0.012679237273053874,0.226,Not significant,1
서울특별시,종로구,와룡동,1111013000,11110130,2024,20-39세,188,64,0.3404255319148936,0.524189795424508,108,71,0.6574074074074074,0.8361735679444013,13,0.1203703703703703,0.33703703703703686,0.5522814617448611,53,0,청년 밀집형,10,0.10255333091583743,0.01593194399196192,0.028,HH,2
서울특별시,중구,광희동2가,1114014600,11140146,2024,20-39세,814,346,0.4250614250614251,0.6545127804970325,509,351,0.6895874263261297,0.8771041703875693,31,0.0609037328094302,0.1705304518664046,0.5518963824434737,54,0,청년 밀집형,6,0.1163629351713353,0.01803249530268441,0.046,HH,1
서울특별시,중구,을지로5가,1114015100,11140151,2024,20-39세,420,181,0.430952380952381,0.663583718701829,274,178,0.6496350364963503,0.8262876873734538,20,0.072992700729927,0.20437956204379562,0.5516734544730048,55,0,청년 밀집형,7,0.15044350708216706,0.0232803447508823,0.009,HH,1
서울특별시,중구,인현동2가,1114013400,11140134,2024,20-39세,1082,459,0.4242144177449168,0.6532085522581397,677,466,0.6883308714918759,0.8755059256351723,41,0.0605612998522895,0.16957163958641064,0.5506248448361443,56,0,청년 밀집형,4,0.12515905464642268,0.019236465176661444,0.09,Not significant,1
서울특별시,중구,주교동,1114015200,11140152,2024,20-39세,242,104,0.4297520661157025,0.6617354648850712,157,103,0.6560509554140127,0.8344482613988983,11,0.0700636942675159,0.19617834394904454,0.5506043115116099,57,0,청년 밀집형,7,0.17844110163842467,0.02742204681908725,0.001,HH,1
서울특별시,중구,쌍림동,1114014700,11140147,2024,20-39세,559,237,0.4239713774597495,0.6528343169983895,350,241,0.6885714285714286,0.8758118964368965,21,0.06,0.168,0.5500355798805052,58,0,청년 밀집형,6,0.13969447110583613,0.021388185708271324,0.018,HH,1
서울특별시,중구,오장동,1114015400,11140154,2024,20-39세,669,284,0.4245142002989536,0.6536701596904273,419,288,0.6873508353221957,0.8742593921591535,25,0.0596658711217183,0.16706443914081126,0.5495349272386795,59,0,청년 밀집형,7,0.13255171630813276,0.020228218384215096,0.015,HH,1
서울특별시,성북구,동선동2가,1129011700,11290117,2024,20-39세,614,294,0.4788273615635179,0.7373019740610599,368,240,0.6521739130434783,0.8295169504408635,16,0.0434782608695652,0.12173913043478259,0.5495194717058038,60,0,청년 밀집형,8,0.06761019541760775,0.010316692426676266,0.199,Not significant,1
서울특별시,중구,을지로4가,1114015000,11140150,2024,20-39세,126,54,0.4285714285714285,0.659917510311211,82,53,0.6463414634146342,0.8220985061686281,6,0.073170731707317,0.20487804878048763,0.549307997532683,61,0,청년 밀집형,8,0.1407250227916459,0.021443581227081232,0.005,HH,1
서울특별시,성북구,동소문동7가,1129011000,11290110,2024,20-39세,659,316,0.4795144157814871,0.7383599053153258,395,257,0.6506329113924051,0.8275569103891889,17,0.0430379746835443,0.12050632911392405,0.5488702551669941,62,0,청년 밀집형,3,0.08784226433726826,0.01334689094493324,0.283,Not significant,1
서울특별시,성북구,동선동3가,1129011800,11290118,2024,20-39세,824,394,0.4781553398058252,0.736267189902233,493,322,0.6531440162271805,0.830750849893852,21,0.0425963488843813,0.11926977687626766,0.5486631933406309,63,0,청년 밀집형,4,0.10375247417606867,0.01574282991944304,0.128,Not significant,1
서울특별시,성북구,동소문동6가,1129010900,11290109,2024,20-39세,548,262,0.4781021897810219,0.736185349094137,328,214,0.6524390243902439,0.8298541524532379,14,0.0426829268292682,0.11951219512195098,0.5484503862116021,64,0,청년 밀집형,7,0.06025256784024987,0.009129571152483704,0.292,Not significant,1
서울특별시,중구,광희동1가,1114014500,11140145,2024,20-39세,349,148,0.4240687679083094,0.6529842795438535,219,150,0.684931506849315,0.8711821853945141,13,0.0593607305936073,0.16621004566210046,0.5480726694404381,65,0,청년 밀집형,6,0.14737853250842936,0.022275377574875306,0.013,HH,1
서울특별시,중구,저동2가,1114016100,11140161,2024,20-39세,225,97,0.4311111111111111,0.6638281325945368,146,95,0.6506849315068494,0.8276230761247886,10,0.0684931506849315,0.19178082191780824,0.5477500569167573,66,0,청년 밀집형,6,0.028696446128780157,0.004328037169940127,0.637,Not significant,1
서울특별시,강남구,수서동,1168011500,11680115,2024,20-39세,25034,5526,0.2207397938803227,0.33989679547626245,11716,4921,0.4200238989416183,0.5342393137689101,3208,0.2738135882553772,0.7666780471150563,0.5475729890376345,67,2,저소득 밀집형,3,-0.07762409962336257,-0.011693627911574158,0.33,Not significant,3
서울특별시,중구,산림동,1114015700,11140157,2024,20-39세,134,57,0.4253731343283582,0.6549927527715752,87,57,0.6551724137931034,0.8333308214773733,6,0.0689655172413793,0.19310344827586207,0.546832916809815,68,0,청년 밀집형,5,0.17175478651221376,0.02574676810876368,0.017,HH,1
서울특별시,성북구,동선동4가,1129011900,11290119,2024,20-39세,570,273,0.4789473684210526,0.7374867615232307,341,222,0.6510263929618768,0.828057389824252,14,0.0410557184750733,0.11495601173020525,0.5467721875859781,69,0,청년 밀집형,6,0.0986113352649415,0.014776267168600612,0.096,Not significant,1
서울특별시,성북구,동선동1가,1129011600,11290116,2024,20-39세,335,160,0.4776119402985074,0.7354304592522949,200,131,0.655,0.833111523892774,8,0.04,0.11200000000000002,0.5465341179061354,70,0,청년 밀집형,4,0.12024251696070615,0.017988932947422938,0.117,Not significant,1
서울특별시,종로구,충신동,1111016700,11110167,2024,20-39세,2928,1118,0.3818306010928962,0.5879456324790002,1684,1094,0.649643705463183,0.8262987136576805,159,0.094418052256532,0.26437054631828966,0.5462002766763556,71,0,청년 밀집형,5,0.10685781264295957,0.015950835015369556,0.096,Not significant,1
서울특별시,종로구,연지동,1111016000,11110160,2024,20-39세,868,332,0.3824884792626728,0.5889586382347368,499,324,0.6492985971943888,0.8258597614810039,47,0.094188376753507,0.26372745490981964,0.5461980610448959,72,0,청년 밀집형,5,0.18161136671887732,0.02710901409959366,0.009,HH,1
서울특별시,성북구,동선동5가,1129012000,11290120,2024,20-39세,567,271,0.4779541446208112,0.735957388042544,340,221,0.65,0.826751893939394,14,0.0411764705882352,0.11529411764705859,0.545963595173179,73,0,청년 밀집형,4,0.10406923711773292,0.015509948664590293,0.158,Not significant,1
서울특별시,중구,을지로3가,1114015500,11140155,2024,20-39세,201,86,0.4278606965174129,0.6588231197468475,131,85,0.648854961832061,0.8252954901332764,9,0.0687022900763358,0.19236641221374026,0.5455049832261886,74,0,청년 밀집형,8,0.05183342587725248,0.0077012181721351795,0.3,Not significant,1
서울특별시,중구,초동,1114015900,11140159,2024,20-39세,66,28,0.4242424242424242,0.6532516768737241,43,28,0.6511627906976745,0.8282308776494823,3,0.0697674418604651,0.19534883720930232,0.5454794432239038,75,0,청년 밀집형,4,0.13324776712975142,0.01979405588995387,0.06,Not significant,1
서울특별시,종로구,종로6가,1111016400,11110164,2024,20-39세,448,171,0.3816964285714285,0.5877390326209223,257,167,0.6498054474708171,0.8265044375209746,24,0.0933852140077821,0.2614785992217899,0.5451775024012416,76,0,청년 밀집형,6,0.10546255714622199,0.015634698626074604,0.075,Not significant,1
서울특별시,종로구,종로5가,1111016300,11110163,2024,20-39세,223,85,0.3811659192825112,0.5869221504262639,128,83,0.6484375,0.8247645095789627,12,0.09375,0.2625,0.5447271055228812,77,0,청년 밀집형,9,0.17424590699713483,0.02575326859600643,0.002,HH,1
서울특별시,종로구,효제동,1111016200,11110162,2024,20-39세,826,315,0.3813559322033898,0.5872147337515013,475,308,0.6484210526315789,0.8247435897435897,44,0.0926315789473684,0.2593684210526315,0.5437271811045234,78,0,청년 밀집형,5,0.13954083041566392,0.02048438305657213,0.035,HH,1
서울특별시,중구,을지로6가,1114014800,11140148,2024,20-39세,149,63,0.4228187919463087,0.6510595571526714,93,64,0.6881720430107527,0.8753039075619722,5,0.053763440860215,0.15053763440860202,0.5431501893150373,79,0,청년 밀집형,8,0.12912487921078197,0.018880833163242863,0.016,HH,1
서울특별시,중구,방산동,1114015300,11140153,2024,20-39세,43,18,0.4186046511627907,0.6445705914667644,28,18,0.6428571428571429,0.8176667082917084,2,0.0714285714285714,0.19999999999999993,0.54089971950088,80,0,청년 밀집형,5,0.17106753111441403,0.024628768205938876,0.009,HH,1
서울특별시,중구,인현동1가,1114016000,11140160,2024,20-39세,79,34,0.430379746835443,0.6627019723800347,51,33,0.6470588235294118,0.8230109351432882,3,0.0588235294117647,0.16470588235294117,0.5364960296995279,81,0,청년 밀집형,6,0.13881476526445613,0.019374007204594795,0.018,HH,1
서울특별시,용산구,서계동,1117010800,11170108,2024,20-39세,4750,1879,0.395578947368421,0.6091154395174286,2629,1546,0.5880562951692658,0.7479640858064213,257,0.0977558006846709,0.27371624191707855,0.5333803142440039,82,0,청년 밀집형,7,0.008261001401766404,0.0011272270416341921,0.888,Not significant,1
서울특별시,용산구,청파동2가,1117011000,11170110,2024,20-39세,3252,1286,0.3954489544895448,0.608915275504461,1800,1058,0.5877777777777777,0.7476098322973322,176,0.0977777777777777,0.2737777777777776,0.5332255183379832,83,0,청년 밀집형,5,0.10621474395892694,0.014476732499086677,0.121,Not significant,1
서울특별시,용산구,청파동1가,1117010900,11170109,2024,20-39세,7074,2799,0.3956743002544529,0.6092622646087813,3916,2302,0.5878447395301328,0.7476950026905339,382,0.0975485188968335,0.27313585291113385,0.5331478419391305,84,0,청년 밀집형,5,0.1897435381487201,0.025846703450165986,0.003,HH,1
서울특별시,용산구,청파동3가,1117011100,11170111,2024,20-39세,3527,1395,0.3955202721859938,0.6090250910300516,1952,1147,0.5876024590163934,0.7473868398080744,190,0.0973360655737704,0.27254098360655715,0.5327641780652353,85,0,청년 밀집형,4,0.12334419999526933,0.01675451934480153,0.102,Not significant,1
서울특별시,중구,충무로4가,1114013200,11140132,2024,20-39세,2168,897,0.4137453874538745,0.637088260646386,1307,873,0.6679418515684774,0.8495726012701912,73,0.0558530986993114,0.15638867635807194,0.5325887083326176,86,0,청년 밀집형,7,0.11130271275348735,0.015099327816572264,0.038,HH,2
서울특별시,관악구,신림동,1162010200,11620102,2024,20-39세,240525,97244,0.4042989294252156,0.6225425334981448,136086,81392,0.5980923827579618,0.7607292464551845,11958,0.0878709051629116,0.2460385344561525,0.5322221477205593,87,0,청년 밀집형,7,0.027007241689376477,0.003653903054377238,0.635,Not significant,11
서울특별시,중구,충무로5가,1114013300,11140133,2024,20-39세,846,349,0.4125295508274231,0.6352161062609489,510,341,0.6686274509803921,0.8504446329813976,28,0.0549019607843137,0.15372549019607837,0.5312629486543788,88,0,청년 밀집형,7,0.1100150619509668,0.01477879155469346,0.043,HH,2
서울특별시,종로구,숭인동,1111017500,11110175,2024,20-39세,15802,6012,0.3804581698519175,0.585832352527887,8927,5365,0.6009857734961354,0.7644094253362486,807,0.0903999103842276,0.2531197490758373,0.522956063162178,89,0,청년 밀집형,7,0.039280484614878354,0.00495041620924967,0.451,Not significant,2
서울특별시,중구,을지로7가,1114014900,11140149,2024,20-39세,46,19,0.4130434782608695,0.6360074555897903,29,20,0.6896551724137931,0.877190338397235,1,0.0344827586206896,0.0965517241379309,0.5195528144238729,90,0,청년 밀집형,4,0.11545834879051936,0.014157978683014941,0.121,Not significant,1
서울특별시,마포구,서교동,1144012000,11440120,2024,20-39세,16078,7451,0.4634282871003856,0.7135903633391765,9511,5997,0.6305330669750815,0.8019913958662513,271,0.0284933235201345,0.0797813058563766,0.5182775029783189,91,0,청년 밀집형,7,0.03909312114486579,0.0047439037636436195,0.463,Not significant,1
서울특별시,마포구,동교동,1144012100,11440121,2024,20-39세,2829,1311,0.4634146341463415,0.7135693404178137,1673,1055,0.6306037059175135,0.8020812433730844,47,0.0280932456664674,0.07866108786610873,0.5179050229112981,92,0,청년 밀집형,5,0.11066823250230358,0.01338823670321324,0.109,Not significant,1
서울특별시,광진구,군자동,1121510900,11215109,2024,20-39세,18729,7530,0.4020502963318917,0.6190800713421954,11012,6720,0.6102433708681438,0.7761844040449198,759,0.0689248092989466,0.1929894660370505,0.517079659296212,93,0,청년 밀집형,4,0.13952082697895668,0.016763562302653627,0.062,Not significant,1
서울특별시,중구,흥인동,1114016300,11140163,2024,20-39세,251,86,0.3426294820717131,0.5275834544586309,143,86,0.6013986013986014,0.7649345118750713,15,0.1048951048951049,0.29370629370629375,0.516931765420245,94,0,청년 밀집형,4,0.0582791856496957,0.0069936813873601915,0.379,Not significant,2
서울특별시,마포구,노고산동,1144011000,11440110,2024,20-39세,7053,3181,0.4510137530129023,0.6944743703435766,4071,2518,0.618521247850651,0.7867132509265893,145,0.0356177843281749,0.09972979611888973,0.5139854335398399,95,0,청년 밀집형,6,0.0895829540585768,0.010486288688800543,0.135,Not significant,2
서울특별시,중구,장충동1가,1114014300,11140143,2024,20-39세,1335,552,0.4134831460674157,0.636684459386397,876,552,0.6301369863013698,0.801487610562953,44,0.0502283105022831,0.1406392694063927,0.5125095882463623,96,0,청년 밀집형,4,0.10667451845104076,0.012329536436348388,0.144,Not significant,1
서울특별시,성동구,송정동,1120011800,11200118,2024,20-39세,14817,5125,0.3458864817439427,0.5325986070597893,7971,4423,0.5548864634299335,0.7057745147108151,927,0.1162965750846819,0.32563041023710937,0.5121125104671591,97,0,청년 밀집형,6,0.10191676174548536,0.01173916177135478,0.077,Not significant,2
서울특별시,중구,남창동,1114011200,11140112,2024,20-39세,277,62,0.223826714801444,0.3446500595367817,129,65,0.5038759689922481,0.6408929410382899,26,0.2015503875968992,0.5643410852713178,0.5104147829943217,98,2,저소득 밀집형,4,-0.029978770429934354,-0.003402173465291987,0.688,Not significant,1
서울특별시,강북구,번동,1130510200,11305102,2024,20-39세,46825,11457,0.2446769887880406,0.376755468300045,23031,10239,0.4445747036602839,0.5654661203825916,4892,0.212409361295645,0.594746211627806,0.5096654240895253,99,2,저소득 밀집형,6,-0.007314431065851344,-0.0008246050545755793,0.906,Not significant,3
서울특별시,중구,남대문로5가,1114011800,11140118,2024,20-39세,454,101,0.2224669603524229,0.3425562994053056,212,106,0.5,0.6359629953379954,43,0.2028301886792453,0.5679245283018869,0.509457188298916,100,2,저소득 밀집형,7,0.00399824923344827,0.00044991697358577354,0.947,Not significant,1
서울특별시,중구,황학동,1114016500,11140165,2024,20-39세,13101,5452,0.416151438821464,0.6407931166454739,7298,4099,0.5616607289668403,0.7143908791149475,521,0.0713894217593861,0.1998903809262811,0.5085564878845984,101,0,청년 밀집형,6,0.059144561910283916,0.006602177077468415,0.295,Not significant,1
서울특별시,강서구,가양동,1150010400,11500104,2024,20-39세,48885,15668,0.3205073130817224,0.4935195721993276,23951,11200,0.4676213936787608,0.5947798044161453,3795,0.1584484990188301,0.4436557972527243,0.5064453206330617,102,2,저소득 밀집형,0,0.0,0.0,1.0,Not significant,4
서울특별시,중구,묵정동,1114013600,11140136,2024,20-39세,1543,626,0.4057031756318859,0.6247048023728077,955,599,0.6272251308900524,0.7977839459842079,47,0.0492146596858638,0.13780104712041866,0.5062122311178916,103,0,청년 밀집형,3,0.1132353163875922,0.012374756114306586,0.158,Not significant,2
서울특별시,중구,장충동2가,1114014400,11140144,2024,20-39세,3574,1449,0.4054280917739227,0.6242812261785686,2212,1387,0.6270343580470162,0.797541297046835,109,0.0492766726943942,0.13797468354430378,0.5060519575170558,104,0,청년 밀집형,12,0.08078941635363489,0.008816004921977115,0.055,Not significant,2
서울특별시,광진구,능동,1121510200,11215102,2024,20-39세,10903,4583,0.4203430248555443,0.6472473523584934,6142,3594,0.5851514164767176,0.7442692950976083,331,0.0538912406382285,0.15089547378703982,0.5026307776802191,105,0,청년 밀집형,4,0.11301911831188889,0.011946356513668512,0.144,Not significant,1
서울특별시,관악구,봉천동,1162010100,11620101,2024,20-39세,219780,90049,0.4097233597233597,0.6308951120849634,118993,67447,0.5668148546553159,0.7209465455373304,7749,0.0651214777339843,0.18234013765515605,0.5009163010702409,106,0,청년 밀집형,5,0.03488058798652997,0.0036271489434745105,0.598,Not significant,9
서울특별시,종로구,연건동,1111016600,11110166,2024,20-39세,1740,696,0.4,0.6159230096237971,941,550,0.5844845908607864,0.7434211422654569,59,0.0626992561105207,0.17555791710945798,0.5000446670362764,107,0,청년 밀집형,8,0.14207119549243785,0.014649809830628966,0.011,HH,1
서울특별시,종로구,동숭동,1111016800,11110168,2024,20-39세,3614,1445,0.3998339789706696,0.6156673691936819,1955,1142,0.5841432225063938,0.7429869469831106,123,0.0629156010230179,0.17616368286445014,0.5000369523152793,108,0,청년 밀집형,6,0.06948514587192169,0.007164492500222748,0.24,Not significant,1
서울특별시,종로구,이화동,1111016500,11110165,2024,20-39세,1655,662,0.4,0.6159230096237971,895,523,0.5843575418994413,0.7432595453894336,56,0.0625698324022346,0.1751955307262569,0.49986935273934896,109,0,청년 밀집형,4,0.09717023702049624,0.010002768391363864,0.195,Not significant,1
서울특별시,강서구,등촌동,1150010200,11500102,2024,20-39세,87246,31855,0.3651170254223689,0.5622099429075846,44302,22191,0.5009028937745474,0.6371114093966618,5035,0.113651753871157,0.31822491083923965,0.49928562163038703,110,0,청년 밀집형,4,-0.06391223160513267,-0.006541859785215515,0.384,Not significant,4
서울특별시,동작구,노량진동,1159010100,11590101,2024,20-39세,32211,12207,0.3789699171090621,0.583540729756736,17042,9436,0.553690881351954,0.7042538227918466,1399,0.0820913038375777,0.2298556507452176,0.49596488001323774,111,0,청년 밀집형,5,-0.050246234853186376,-0.0049761955558144414,0.439,Not significant,2
서울특별시,중구,필동3가,1114013900,11140139,2024,20-39세,458,179,0.3908296943231441,0.6018025039446488,255,158,0.6196078431372549,0.7880953197129669,12,0.0470588235294117,0.13176470588235278,0.49317711935334063,112,0,청년 밀집형,4,0.11172386306124507,0.010753246104003526,0.117,Not significant,1
서울특별시,동대문구,제기동,1123010300,11230103,2024,20-39세,22895,7429,0.3244813278008299,0.4996387899645325,11586,6030,0.5204557224236147,0.6619811603466446,1393,0.1202313136544104,0.33664767823234915,0.4912946119729019,113,3,복합 밀집형,5,0.06013916832513039,0.005675087938149365,0.361,Not significant,1
서울특별시,중구,필동2가,1114013800,11140138,2024,20-39세,401,157,0.3915211970074813,0.6028672849808986,223,138,0.6188340807174888,0.787111151180658,10,0.0448430493273542,0.1255605381165918,0.49108308343831897,114,0,청년 밀집형,6,0.10252160619856099,0.009652859428533604,0.085,Not significant,1
서울특별시,중구,충무로3가,1114015800,11140158,2024,20-39세,122,48,0.3934426229508196,0.6058259111053741,68,42,0.6176470588235294,0.7856013471822296,3,0.0441176470588235,0.1235294117647058,0.49095476715919684,115,0,청년 밀집형,7,0.09825671190711131,0.009238692966817333,0.087,Not significant,1
서울특별시,중구,필동1가,1114013700,11140137,2024,20-39세,81,31,0.382716049382716,0.5893090524178304,45,28,0.6222222222222222,0.7914206164206165,2,0.0444444444444444,0.12444444444444433,0.487239908827981,116,0,청년 밀집형,5,0.08608468443537379,0.007774412591223851,0.174,Not significant,1
서울특별시,은평구,대조동,1138010600,11380106,2024,20-39세,27248,10061,0.3692381092190252,0.5685556187449557,14256,7207,0.5055415263748597,0.6430114067621959,1361,0.0954685746352413,0.2673120089786757,0.48545709173192975,117,0,청년 밀집형,5,-0.009329401624713607,-0.0008259169951666173,0.882,Not significant,1
서울특별시,동대문구,청량리동,1123010700,11230107,2024,20-39세,18473,4329,0.2343420126671358,0.36084159430810064,8872,4095,0.4615644724977457,0.5870758489425363,1632,0.1839495040577096,0.5150586113615869,0.4826878266671515,118,2,저소득 밀집형,5,0.03243980777257886,0.002782009839430709,0.599,Not significant,1
서울특별시,용산구,보광동,1117013600,11170136,2024,20-39세,7187,1971,0.2742451648810352,0.42228476832075407,3759,1925,0.5121042830540037,0.6513587475528816,528,0.140462889066241,0.39329608938547483,0.4808609244630445,119,3,복합 밀집형,5,-0.07986518050341337,-0.006703262886078472,0.219,Not significant,1
서울특별시,강남구,논현동,1168010800,11680108,2024,20-39세,40976,15851,0.3868361967981257,0.5956532864083125,22042,12552,0.5694583068687052,0.7243088211126503,1159,0.05258143544143,0.147228019236004,0.4773011033093058,120,0,청년 밀집형,7,-0.10253271674497469,-0.008240801670515416,0.063,Not significant,2
서울특별시,중랑구,상봉동,1126010200,11260102,2024,20-39세,43679,15400,0.352572174271389,0.5428932867170994,21411,9940,0.4642473494932511,0.5904882699229063,2403,0.1122320302648171,0.3142496847414879,0.4771465209873774,121,3,복합 밀집형,6,0.024230575318464453,0.0019437241442385375,0.637,Not significant,2
서울특별시,용산구,용산동2가,1117010200,11170102,2024,20-39세,8688,2888,0.3324125230202578,0.5118513040381922,4341,2089,0.4812255240727943,0.6120832514448616,504,0.1161022805805114,0.32508638562543196,0.47655316681572696,122,3,복합 밀집형,6,-0.09452347524646727,-0.007526382062851533,0.127,Not significant,1
서울특별시,중구,무학동,1114016400,11140164,2024,20-39세,22,7,0.3181818181818182,0.4899387576552931,12,7,0.5833333333333334,0.7419568278943279,1,0.0833333333333333,0.23333333333333328,0.47573228021431757,123,0,청년 밀집형,2,0.06475165181235287,0.0051026624978041885,0.48,Not significant,2
서울특별시,강서구,개화동,1150011000,11500110,2024,20-39세,570,174,0.3052631578947368,0.4700465073444766,278,129,0.4640287769784172,0.5902102618604417,38,0.1366906474820144,0.3827338129496404,0.4755361906610734,124,3,복합 밀집형,2,-0.1895095715175024,-0.014896873366455256,0.094,Not significant,1
서울특별시,동대문구,용두동,1123010200,11230102,2024,20-39세,34931,12759,0.3652629469525636,0.5624346339777008,17915,9430,0.526374546469439,0.6695094664847666,1402,0.0782584426458275,0.21912363940831703,0.47439823563053624,125,0,청년 밀집형,11,0.05993762208433426,0.004643340221940478,0.177,Not significant,1
서울특별시,동대문구,신설동,1123010100,11230101,2024,20-39세,3688,1347,0.3652386117136659,0.5623971623937463,1891,995,0.526176626123744,0.6692577264529935,148,0.0782654680063458,0.21914331041776827,0.4743164834199281,126,0,청년 밀집형,7,0.06906985802181492,0.005345163757661862,0.199,Not significant,1
서울특별시,종로구,명륜2가,1111017100,11110171,2024,20-39세,2995,1195,0.3989983305509182,0.6143806314694804,1673,985,0.588762701733413,0.7488625826753442,56,0.0334728033472803,0.09372384937238484,0.4724953430972561,127,0,청년 밀집형,4,0.07519526704978752,0.0056822545002427624,0.312,Not significant,1
서울특별시,중구,회현동1가,1114012100,11140121,2024,20-39세,3439,802,0.233207327711544,0.3590943978760433,1497,775,0.5177020708082832,0.6584787192878375,228,0.1523046092184369,0.4264529058116233,0.47248517207703455,128,2,저소득 밀집형,9,-0.004725020848167338,-0.000357005943007978,0.916,Not significant,2
서울특별시,종로구,혜화동,1111016900,11110169,2024,20-39세,3155,1259,0.3990491283676703,0.6144588503299211,1762,1037,0.5885357548240636,0.7485739230028391,59,0.0334846765039727,0.09375709421112358,0.47244775749021733,129,0,청년 밀집형,7,0.049493635094135714,0.003737713064050744,0.38,Not significant,1
서울특별시,종로구,명륜3가,1111017300,11110173,2024,20-39세,4516,1802,0.3990256864481842,0.614422754285918,2523,1485,0.5885850178359097,0.7486365819079851,84,0.0332936979785969,0.09322235434007134,0.4722667625914918,130,0,청년 밀집형,7,0.030493713326875765,0.0022973375235373194,0.566,Not significant,1
서울특별시,종로구,명륜1가,1111017000,11110170,2024,20-39세,4241,1692,0.3989625088422542,0.6143254729329549,2369,1394,0.5884339383706205,0.7484444200094263,79,0.0333474039679189,0.09337273111017294,0.4722276974179226,131,0,청년 밀집형,4,0.05547396686868189,0.004177134525104702,0.436,Not significant,1
서울특별시,마포구,연남동,1144012400,11440124,2024,20-39세,14106,5784,0.4100382815823054,0.6313800311328587,7677,4246,0.5530806304546046,0.7034776288146746,314,0.0409013937736094,0.11452390256610634,0.4721096654390401,132,0,청년 밀집형,5,0.11536343950111032,0.008673135667048812,0.074,Not significant,1
